created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 12 16:08:55 +0000 2023;1723734626420613491;"@hasyimmah Bodoh sekali, memilih Ganjar sebagai capres itu sama dengan melestarikan PDIP sebagai partai terkorup didunia  Otaknya dipake mas... Ganjar tanpa prestasi";0;0;0;1;in;1505972308867170305;1723331895277302161;FelixAditya94;https://twitter.com/FelixAditya94/status/1723734626420613491
Sun Nov 12 16:08:49 +0000 2023;1723734603524153783;"@FayaAtika Seandainya buzzer ganjar yg lain kualitasnya kaya gini auto aman dan tenang ini pemilu. Elektabilitas ganjar jg mungkin tdk akan turun seperti skrg";0;1;0;3;in;1364379045543047169;1723717536267534838;jayacand;https://twitter.com/jayacand/status/1723734603524153783
Sun Nov 12 16:08:40 +0000 2023;1723734564940787874;"@gus_dibyo pak Ganjar tetap lah seperti ini yang selalu mendengarkan rakyat";0;0;0;0;in;880395199926677504;1723685328501035327;skiwve;https://twitter.com/skiwve/status/1723734564940787874
Sun Nov 12 16:08:32 +0000 2023;1723734531000479789;"@gus_dibyo Pantes pak Ganjar jadi kesayangan warga";0;0;0;0;in;1600156123629117440;1723535486306906545;miniismungil;https://twitter.com/miniismungil/status/1723734531000479789
Sun Nov 12 16:08:30 +0000 2023;1723734521542262886;"Komitmen Entaskan Kemiskinan Ganjar: Tidak Hanya Diberi Bantuan Tapi Juga Tingkatkan Pendidikan  Gibran Cawapres Cacat Hukum PDIP, Fatwa MUI, FIFA, Cek WA, BPJS, Jepang, Manchester city, Selamat Hari Ayah, Sate, Pecco, BUMN, Andin  https://t.co/U6IRVLVMKN https://t.co/alvrHIdsMr";0;0;0;1;in;1244292531090624512;1723734521542262886;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1723734521542262886
Sun Nov 12 16:08:24 +0000 2023;1723734497299161291;"@Re_bonjav @Ganjar_Mahfud08 Yesss semoga";0;2;0;1;in;1299892382335344641;1723683362504905042;MardiSiswoyo15;https://twitter.com/MardiSiswoyo15/status/1723734497299161291
Sun Nov 12 16:08:14 +0000 2023;1723734454970307020;"@Prihati_utami Pak Ganjar yang selalu menyapa rakyatnya dengan cara yang baik dekat harmonis";0;0;0;0;in;1707635353530802176;1723554022374941076;BoySaputra0728;https://twitter.com/BoySaputra0728/status/1723734454970307020
Sun Nov 12 16:08:05 +0000 2023;1723734419729449399;"@ganjarpranowo Bpk Ganjar akn semakin terberkati setelah menginjakkan kaki di Tanah Batak, Semoga sukses di Pemilu dn Pilpres nanti agr bisa Memimpin Bangsa ini kedepannya penuh kebijaksanaan,,";0;0;0;0;in;1240703119174111232;1723649027106132210;ArnoldS81008357;https://twitter.com/ArnoldS81008357/status/1723734419729449399
Sun Nov 12 16:08:02 +0000 2023;1723734406689349741;"@gus_dibyo Terharu bgt ngeliat kebersamaan pak Ganjar dan rakyat";0;0;0;0;in;1598728452021964802;1723535486306906545;kondangan_bpk;https://twitter.com/kondangan_bpk/status/1723734406689349741
Sun Nov 12 16:07:31 +0000 2023;1723734275730866340;"@Melihat_Indo Tenang masih ada rakyat yang membela dan mendukung pak ganjar.. gpp pak baliho dicopot yang penting pak ganjar tetap ada di hati rakyat";0;0;0;0;in;1699084388959719424;1723625937059938490;varadel_disya;https://twitter.com/varadel_disya/status/1723734275730866340
Sun Nov 12 16:07:30 +0000 2023;1723734270198550748;"@gus_dibyo Wah ampe rela hujan"an nyambut pak ganjar, keren dah";0;0;0;0;in;1699078368208273408;1723685328501035327;ziara_fa;https://twitter.com/ziara_fa/status/1723734270198550748
Sun Nov 12 16:07:23 +0000 2023;1723734242604339226;"@Prihati_utami Pantes pak Ganjar jadi kesayangan warga";0;0;0;0;in;1598728452021964802;1723554022374941076;kondangan_bpk;https://twitter.com/kondangan_bpk/status/1723734242604339226
Sun Nov 12 16:07:14 +0000 2023;1723734204016627789;"@VIVAcoid semangat dan sukses selalu pak Ganjar Mahfud, kami disini selalu mendukungmu";0;0;0;0;in;1697397349214203904;1723370776311865835;far_idayy;https://twitter.com/far_idayy/status/1723734204016627789
Sun Nov 12 16:06:59 +0000 2023;1723734141186068699;"@kiki_daliyo @ganjarpranowo Ganjar Pranowo selalu bersam rakyat";0;0;0;0;in;1420985953812836355;1723558504173371891;Dompling7;https://twitter.com/Dompling7/status/1723734141186068699
Sun Nov 12 16:06:56 +0000 2023;1723734128204357678;"@Prihati_utami Selalu terharu lihat keramahan pak Ganjar";0;0;0;0;in;1591642207463026688;1723554022374941076;yolanda_cantex;https://twitter.com/yolanda_cantex/status/1723734128204357678
Sun Nov 12 16:06:26 +0000 2023;1723734004510462305;"@Prihati_utami Seru bgt ngeliat pak Ganjar dan warga saling ketawa";0;0;0;0;in;1576178467388825602;1723554022374941076;siwengelka;https://twitter.com/siwengelka/status/1723734004510462305
Sun Nov 12 16:06:24 +0000 2023;1723733993546260657;"@Prihati_utami Pemimpin yang baik dan Akrab dengan rakyat nya merangkul dan mencintai Tuannya. semangat pak Ganjar";0;0;0;0;in;1707587532052148224;1723554022374941076;dustypink25;https://twitter.com/dustypink25/status/1723733993546260657
Sun Nov 12 16:06:22 +0000 2023;1723733988366598653;"@Flamboyan59 Gas Poll Untuk memenangkan Ganjar - Mahfud 1 putaran.";0;0;0;1;in;1365818358726152192;1723545103674093795;hsuswanto1;https://twitter.com/hsuswanto1/status/1723733988366598653
Sun Nov 12 16:06:14 +0000 2023;1723733951540527237;"@imoneymantra AMEN";0;0;0;0;en;832976691689459713;1723623399887683927;Recoignitionwal;https://twitter.com/Recoignitionwal/status/1723733951540527237
Sun Nov 12 16:06:13 +0000 2023;1723733947861860614;"Ganjar sangat pantas jadi Presiden dari ketegasannya sudah terlihat   #GanjarMahfud2024 #GanjarMahfudBelaPalestina #Pemilu2024 #GanjarPalestina https://t.co/99mX3NT1DI";5;0;0;2;in;559140533;1723733939620343874;ganjarist_satu;https://twitter.com/ganjarist_satu/status/1723733947861860614
Sun Nov 12 16:06:12 +0000 2023;1723733944653255051;"Capres Pertama Ganjar menolak Israel !!  #GanjarMahfud2024 #GanjarMahfudBelaPalestina #Pemilu2024 #GanjarPalestina https://t.co/8lJ3R6NUYZ";5;1;0;2;in;559140533;1723733939620343874;ganjarist_satu;https://twitter.com/ganjarist_satu/status/1723733944653255051
Sun Nov 12 16:06:11 +0000 2023;1723733942053077045;"Ucapan Ganjar Pranowo Sangat tidak ada toleransi bagi Israel  !! Ganjar The Best  #GanjarMahfud2024 #GanjarMahfudBelaPalestina #Pemilu2024 #GanjarPalestina https://t.co/vKNcZsR8FJ";5;1;0;2;in;559140533;1723733939620343874;ganjarist_satu;https://twitter.com/ganjarist_satu/status/1723733942053077045
Sun Nov 12 16:06:11 +0000 2023;1723733939620343874;"Free Palestina itulah ucapan Capres Ganjar Pranowo    #GanjarMahfud2024 #GanjarMahfudBelaPalestina #Pemilu2024 #GanjarPalestina https://t.co/pNrohYkiQZ";5;2;0;2;in;559140533;1723733939620343874;ganjarist_satu;https://twitter.com/ganjarist_satu/status/1723733939620343874
Sun Nov 12 16:05:52 +0000 2023;1723733861472022535;"@kompascom Dulu ketika rezim masih terlihat dekat dgn Pak Ganjar, hasil survey Pak Ganjar nomor 1 terus   Skrg tiba2 yang nomor 1 berubah 😂  Anies? udah pasti keok "menurut survey" spt DKI 2017 dulu, survey selalu buncit teruuuuzzz";0;0;0;0;in;60484293;1723728128424780224;kangf4j4r;https://twitter.com/kangf4j4r/status/1723733861472022535
Sun Nov 12 16:05:50 +0000 2023;1723733852601090550;"@ganjarpranowo Semangat dan sehat selalu untuk terus Berjuang pak ganjar";0;0;0;0;in;1699078368208273408;1723649027106132210;ziara_fa;https://twitter.com/ziara_fa/status/1723733852601090550
Sun Nov 12 16:05:37 +0000 2023;1723733799517991219;"@gus_dibyo Masyarakat tau kinerjanya Ganjar Pranowo sangat nyata";0;0;0;0;in;1668172468547117057;1723535486306906545;Edwa_Nia;https://twitter.com/Edwa_Nia/status/1723733799517991219
Sun Nov 12 16:05:20 +0000 2023;1723733727845732463;"@officialinews_ Tetap semangat dan optimis pak ganjar";0;0;0;0;in;1708122201881473024;1723491543921852548;snadya766;https://twitter.com/snadya766/status/1723733727845732463
Sun Nov 12 16:05:19 +0000 2023;1723733723156517141;"@gus_dibyo Jangan memanfaatkan kekuasaan untuk hal-hal yang ngawur.terus dukung pak ganjar yang selalu menjunjung tinggi nilai-nilai kehormatan dan tidak menabrak konstitusi";0;0;0;1;in;1705253997097947136;1723556602127716466;EllianaBus39281;https://twitter.com/EllianaBus39281/status/1723733723156517141
Sun Nov 12 16:05:17 +0000 2023;1723733716084650212;"@ganjarpranowo Mantao pak Ganjar Pranowo selalu gunakan cara baik";0;0;0;0;in;1535147746164080641;1723557957701636480;Ardiwol;https://twitter.com/Ardiwol/status/1723733716084650212
Sun Nov 12 16:05:07 +0000 2023;1723733673336565931;"Ganjar Creasi Nobar Timnas U-17 Bareng Pemuda di Lamongan https://t.co/fdTXbqMNME";0;0;0;0;in;584835300;1723733673336565931;GesuriID;https://twitter.com/GesuriID/status/1723733673336565931
Sun Nov 12 16:05:04 +0000 2023;1723733660023844887;"Tim Relawan Ganjar-Mahfud Pekalongan Gelar Rumah Kita Fest https://t.co/OyVFuB0Ybe";0;0;0;0;in;584835300;1723733660023844887;GesuriID;https://twitter.com/GesuriID/status/1723733660023844887
Sun Nov 12 16:04:57 +0000 2023;1723733628944040335;"@Nikmatul_Sg Poster, baliho di lepas.. tetap kami mendukung pak Ganjar";0;0;0;0;in;885633162155409408;1723558368420446531;ccleansin;https://twitter.com/ccleansin/status/1723733628944040335
Sun Nov 12 16:04:52 +0000 2023;1723733611214758068;"@KompasTV Modal Ganjar cuma suku Jawa dan pendukung Jokowi Tp sekarang ambyarrr";0;0;0;1;in;225759595;1723617674431971573;Grosir__sepatu;https://twitter.com/Grosir__sepatu/status/1723733611214758068
Sun Nov 12 16:04:48 +0000 2023;1723733594341048509;"@jpnncom dukungan penuh dari masyarakat Indonesia untuk pak Ganjar dan pak Mahfud❤";0;0;0;1;in;1691636245888397312;1723386891700228580;ali_sultan74495;https://twitter.com/ali_sultan74495/status/1723733594341048509
Sun Nov 12 16:04:36 +0000 2023;1723733542788907029;"Luar biasa ! Ganjar sangat menolak Israel dan membela Palestina    #GanjarMahfud2024 #GanjarMahfudBelaPalestina #Pemilu2024 #GanjarPalestina https://t.co/BmbXOg9PE8";5;5;11;49;in;559140533;1723733542788907029;ganjarist_satu;https://twitter.com/ganjarist_satu/status/1723733542788907029
Sun Nov 12 16:04:34 +0000 2023;1723733535385657618;"Kalau.kita ingin menjaga demokrasi,pancasila dan hak konsitusi kita serta hak rakyat menyampaikan pendapat capres ganjar mahfud yang kita dukung ya. https://t.co/2PtNzyLpb7";0;0;0;0;in;1447199442159878153;1723733535385657618;Franki19747374;https://twitter.com/Franki19747374/status/1723733535385657618
Sun Nov 12 16:04:24 +0000 2023;1723733493048635698;"@Prihati_utami Kedekatan pak Ganjar dengan masyarakat sudah terbukti nyata sangat akrab";0;0;0;0;in;1707576671006842880;1723554022374941076;joeliana725;https://twitter.com/joeliana725/status/1723733493048635698
Sun Nov 12 16:04:15 +0000 2023;1723733452845949377;"@Prihati_utami Masyarakat sangat senang punya Pemimpin seperti mas Ganjar";0;0;0;0;in;1668161509938044928;1723554022374941076;MeliaZeee;https://twitter.com/MeliaZeee/status/1723733452845949377
Sun Nov 12 16:04:12 +0000 2023;1723733441165091266;"TPN Ganjar-Mahfud Sindir Wasit Pilpres 2024: Terus Menoleh ke VIP Box https://t.co/fjXW9RDje4";0;0;0;0;in;1225432911899324419;1723733441165091266;RepelitaO;https://twitter.com/RepelitaO/status/1723733441165091266
Sun Nov 12 16:04:12 +0000 2023;1723733441131524214;"Berikan Pembekalan, Ganjar Dorong Pelatihan Manajemen Keuangan dan Keahlian bagi Pekerja Migran Indonesia  Gibran Cawapres Cacat Hukum PDIP, Fatwa MUI, FIFA, Cek WA, BPJS, Jepang, Manchester city, Selamat Hari Ayah, Sate, Pecco, BUMN, Andin  https://t.co/D038ktPTUn https://t.co/6Z7a7YPxdV";0;0;0;2;in;1244292531090624512;1723733441131524214;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1723733441131524214
Sun Nov 12 16:03:49 +0000 2023;1723733343840182504;"@Ganjar_menang @gusmusgusmu 😁  monggo di klarifikasi langsung mas bro ke yg bersangkutan Afdolnya langsung ke rembang 🙏";0;1;0;3;in;1520394867750301696;1723728183399506211;RomeoWalker19;https://twitter.com/RomeoWalker19/status/1723733343840182504
Sun Nov 12 16:03:41 +0000 2023;1723733310332080144;"@kiki_daliyo @ganjarpranowo Yaa Allah beri kemudahan kepada kami untuk memenangkan Ganjar Pranowo sebagai Presiden RI ke 8. Aamiin";0;0;1;1;in;1618958170017390593;1723558504173371891;_DiajengSari;https://twitter.com/_DiajengSari/status/1723733310332080144
Sun Nov 12 16:03:32 +0000 2023;1723733273988444566;"@ganjarpranowo Gunakan cara baik karena kita semua yang dukung pak Ganjar adalah orang baik";0;0;0;0;in;1682081783037173770;1723557957701636480;Baulodwi;https://twitter.com/Baulodwi/status/1723733273988444566
Sun Nov 12 16:03:22 +0000 2023;1723733231797969207;"@gus_dibyo Seneng lihat antusias warga di sana, bukti bahwa rakyat di seluruh indonesia yakin bahwa pemimpin yg layak adalah pak ganjar tentunya.";0;0;0;0;in;1705529459825430528;1723685328501035327;ipanisay41;https://twitter.com/ipanisay41/status/1723733231797969207
Sun Nov 12 16:03:16 +0000 2023;1723733207697485895;"@ersalalaki @jokowi @ganjarpranowo @mohmahfudmd SEPAKAT bung @ersalalaki 👍 Ganjar ~ Mahfud pasangan ideal untuk Indonesia lebih baik  ✊✊🇮🇩🇮🇩";0;0;0;0;in;1362017926304309248;1723342587791331535;OmpungGuru;https://twitter.com/OmpungGuru/status/1723733207697485895
Sun Nov 12 16:03:10 +0000 2023;1723733183307399236;"@Kanjeng2022 Pendukung ganjar frustasi kah? Sampai hal hal begini di kaitkan.. Paham lah yg di survei 11 12 sama anies cuaaxx cuih";0;1;0;1;in;1458229015668568076;1723717207086264466;luffyomoy;https://twitter.com/luffyomoy/status/1723733183307399236
Sun Nov 12 16:03:10 +0000 2023;1723733179494973606;"TPN Ganjar-Mahfud Sebut Nepotisme Brutal dan Manipulasi Hukum Terjadi Jelang Pemilu 2024 https://t.co/Cd7ODjYDag";2;11;0;8;in;41730943;1723733179494973606;VIVAcoid;https://twitter.com/VIVAcoid/status/1723733179494973606
Sun Nov 12 16:03:06 +0000 2023;1723733166509490561;"@detikcom kami selalu bersama Ganjar Mahfud sampe menang🔥";0;0;0;0;in;1710567025888628736;1723518473723125767;dini_ratna92;https://twitter.com/dini_ratna92/status/1723733166509490561
Sun Nov 12 16:02:59 +0000 2023;1723733133596467642;"@gus_dibyo Wahh ada bau-bau kaos sii ini, alhamdulillah selalu tetap semangat untuk kasih dukungan ke pak Ganjar";0;0;1;0;in;1694905492672495617;1723589486473617857;yanr44422;https://twitter.com/yanr44422/status/1723733133596467642
Sun Nov 12 16:02:53 +0000 2023;1723733110242587011;"Saat ini PDIP merasa salah pilih Jokowi, sampai dicaci dan dihujat oleh elit PDIP (yg dulu diusung). Nah, aku yakin PDIP saat ini jg salah pilih terhadap Ganjar (capres). Bahkan, bisa saja Ganjar lbh jahat lho? @deddysitorus @Dennysiregar7 @ruhutsitompul";0;0;0;0;in;3420523137;1723733110242587011;sejagad41;https://twitter.com/sejagad41/status/1723733110242587011
Sun Nov 12 16:02:46 +0000 2023;1723733079854870762;"@kiki_daliyo @ganjarpranowo Saya sangat mendukung perjuangan pak Ganjar.. hehe mantap";0;0;0;0;in;2493553668;1723558504173371891;orranghe;https://twitter.com/orranghe/status/1723733079854870762
Sun Nov 12 16:02:42 +0000 2023;1723733063946150397;"@perasyaan Kirain timses pak ganjar garis2";0;0;0;0;in;1634849670798397440;1723695786842886185;Sandio___;https://twitter.com/Sandio___/status/1723733063946150397
Sun Nov 12 16:02:31 +0000 2023;1723733015959162948;"@gus_dibyo tenang pak ganjar masyarak akan selaku bersama bapak kami tau, kami lihat mana yang baik mana yang enggak";0;0;0;0;in;1706710718945558530;1723685328501035327;komarani17;https://twitter.com/komarani17/status/1723733015959162948
Sun Nov 12 16:02:17 +0000 2023;1723732959818285323;"@VIVAcoid Istirahatlah kek. Biar ganjar yg pimpin bangsa ini";0;0;0;0;in;1456873640142643204;1722382630380020061;bigd1ck_1;https://twitter.com/bigd1ck_1/status/1723732959818285323
Sun Nov 12 16:02:06 +0000 2023;1723732914742100300;"@KompasTV Ga sah krn gibran milih prabowo. Seandainya gibran milih ganjar, bakal lain lagi ceritanya. Sontoloyo! https://t.co/ApnYuTZJjI";0;0;1;1;in;1681691364558536710;1723537490332762599;Bilovers07;https://twitter.com/Bilovers07/status/1723732914742100300
Sun Nov 12 16:02:04 +0000 2023;1723732904533209194;"@kiki_daliyo @ganjarpranowo Semangat rakyat bersama pak Ganjar, karena pak Ganjar selalu mengedepankan aspirasi dan demokrasi di setiap langkah yang beliau ambil.";0;0;0;0;in;1707670144775008257;1723558504173371891;strongerun82;https://twitter.com/strongerun82/status/1723732904533209194
Sun Nov 12 16:02:02 +0000 2023;1723732897826582864;"@ganjarpranowo Bersatu kita menangkan pak ganjar-mahfud 1 putaran";0;0;0;0;in;1699046544937488384;1723649027106132210;putra_daerah99;https://twitter.com/putra_daerah99/status/1723732897826582864
Sun Nov 12 16:01:52 +0000 2023;1723732856059642104;"Kalau capres ganjar atau siapapun ga bs hukum prabowo trus harus jd pendukung prabowo gitu? Kok jd tolol begini?";0;0;0;0;in;213569206;1723732856059642104;adiawae;https://twitter.com/adiawae/status/1723732856059642104
Sun Nov 12 16:01:49 +0000 2023;1723732841282896006;"@Ganjar_menang @adisatya @tni_ad @gm_gm Sukoharjo kan termasuk surakarta.. owes suu.. goblog jg pendukung ganjar";0;2;0;0;in;1458229015668568076;1723229852105588740;luffyomoy;https://twitter.com/luffyomoy/status/1723732841282896006
Sun Nov 12 16:01:49 +0000 2023;1723732840863474056;"@OposisiCerdas pantes pihak ganjar ketar ketir";0;0;0;0;in;1706925674429329408;1723728245768814942;RakaAizen94537;https://twitter.com/RakaAizen94537/status/1723732840863474056
Sun Nov 12 16:01:35 +0000 2023;1723732781253976342;"@gus_dibyo Sambutan dari masyarakat untuk pak Ganjar sangat luar biasa";0;0;0;0;in;1706217248229318656;1723685328501035327;tasyaayu6768;https://twitter.com/tasyaayu6768/status/1723732781253976342
Sun Nov 12 16:01:29 +0000 2023;1723732757699068340;"@okezonenews optimis pak Ganjar 2024";0;0;0;0;in;1712086747822321664;1723271850317541701;bakmikering25;https://twitter.com/bakmikering25/status/1723732757699068340
Sun Nov 12 16:01:26 +0000 2023;1723732747016114250;"@kurawa Saya memilih pemimpin dengan melihat rekam jejak yg jelas dan dengan Cara2 yg benar agar kita mendapat pemimpin yg benar dan berkwalitas  berpegang Kebenaran dlm memimpin.Bismillah 🤲🤟Gaspolll Pak Ganjar-Prof Mahfud md Presiden&amp wakil Presiden 2024-2029 ❤️🥰🇮🇩🇮🇩🇮🇩🇮🇩";0;0;0;0;in;1692525317033013249;1723360989033209995;PonadiD17729;https://twitter.com/PonadiD17729/status/1723732747016114250
Sun Nov 12 16:01:26 +0000 2023;1723732743069290911;"@kiki_daliyo @ganjarpranowo Pak Ganjar terbaik sih";0;0;0;0;in;1600156123629117440;1723558504173371891;miniismungil;https://twitter.com/miniismungil/status/1723732743069290911
Sun Nov 12 16:01:22 +0000 2023;1723732728884105553;"@MardiSiswoyo15 @Ganjar_Mahfud08 Akan memetik karmanya";0;1;0;1;in;1667266729;1723683362504905042;Re_bonjav;https://twitter.com/Re_bonjav/status/1723732728884105553
Sun Nov 12 16:01:18 +0000 2023;1723732709783257176;"Komitmen Menjaga Lingkungan Ganjar Pranowo Ajak Anak Muda Untuk Membahas Proyek Karbon Biru  Gibran Cawapres Cacat Hukum PDIP, Fatwa MUI, FIFA, Cek WA, BPJS, Jepang, Manchester city, Selamat Hari Ayah, Sate, Pecco, BUMN, Andin  https://t.co/tgKwIQDASc https://t.co/s8Qcoo3M4F";0;0;0;3;in;1244292531090624512;1723732709783257176;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1723732709783257176
Sun Nov 12 16:01:03 +0000 2023;1723732649775432172;"@officialinews_ @ganjarpranowo All in ganjar mahfud";0;0;0;0;in;1674927900863365120;1723636478016938400;fsyaa_30;https://twitter.com/fsyaa_30/status/1723732649775432172
Sun Nov 12 16:01:03 +0000 2023;1723732646835220717;"@gus_dibyo Berkumpul bersama Capres Ganjar Pranowo, ada keseruan sekaligus keharuan di setiap pertemuan. Bismillahirrahmanirrahim Ganjar Pranowo Presiden. Aamiin";0;0;1;2;in;1603588449256108032;1723535486306906545;ReneeEmbun;https://twitter.com/ReneeEmbun/status/1723732646835220717
Sun Nov 12 16:01:00 +0000 2023;1723732637989384617;"@Ganjar_Mahfud08 Siap..🙏💪🇵🇱";0;1;0;1;in;1299892382335344641;1723683362504905042;MardiSiswoyo15;https://twitter.com/MardiSiswoyo15/status/1723732637989384617
Sun Nov 12 16:01:00 +0000 2023;1723732636345176334;"@MikamiRambo @NyaiiBubu Pak Ganjar berada di tempat yg "mungkin" tidak sesuai dg kata hatinya. Tapi ga punya pilihan";0;0;0;0;in;1218988439514693633;1723521343763935586;tukangaduayam;https://twitter.com/tukangaduayam/status/1723732636345176334
Sun Nov 12 16:00:57 +0000 2023;1723732621434483123;"@kiki_daliyo @ganjarpranowo Makin yakin buat dukung pak Ganjar";0;0;0;0;in;1598728452021964802;1723558504173371891;kondangan_bpk;https://twitter.com/kondangan_bpk/status/1723732621434483123
Sun Nov 12 16:00:56 +0000 2023;1723732620696330352;"@gus_dibyo kalau pak Ganjar pake kekuatan paling kuat di indoensia ini yaitu rakyat";0;0;0;0;in;786114675645812736;1723685328501035327;hiracet;https://twitter.com/hiracet/status/1723732620696330352
Sun Nov 12 16:00:51 +0000 2023;1723732597757591579;"Jadi ngamuk2 ya gitu2 aja. Pendukung Prabowo masih pada Prabowoismenya, pendukung Anies tetap militan dgn jalurnya, tapi itulah knp yang paling bersuara pendukung Ganjar, krn Kecenderungan kalah cukup besar, Jokowisme dan PDIP Kebelah. https://t.co/8wcRL6ZIFD";0;1;0;1;in;1611579466920374277;1723732556330479724;MasUchiha_;https://twitter.com/MasUchiha_/status/1723732597757591579
Sun Nov 12 16:00:50 +0000 2023;1723732595119362549;"@kiki_daliyo @ganjarpranowo Dukung pak Ganjar terus pokonya mahh🥺❤❤ kami mencintai pemimpin yg amanah";0;0;0;0;in;873954127427936256;1723558504173371891;Ketempun;https://twitter.com/Ketempun/status/1723732595119362549
Sun Nov 12 16:00:48 +0000 2023;1723732586705666287;"Lalu yang mengejutkan adalah sengkarud MK justru tetap buat konsisten Prabowo, bacaan saya sosok prabowo ini cukup berat ditinggalkan penggemarnya, walau seolah2 gibran justru buat banyak org pergi, tapi disini pendukung Ganjar yang ngamuk2 lah yang sebenarnya gadiliat org2. https://t.co/boJleSM4kW";0;2;0;2;in;1611579466920374277;1723732556330479724;MasUchiha_;https://twitter.com/MasUchiha_/status/1723732586705666287
Sun Nov 12 16:00:43 +0000 2023;1723732566417834248;"@officialinews_ @ganjarpranowo all in ganjar";0;0;0;0;in;1558350835289010176;1723636478016938400;SuciZakia2;https://twitter.com/SuciZakia2/status/1723732566417834248
Sun Nov 12 16:00:33 +0000 2023;1723732521316433938;"@gus_dibyo Pak Ganjar selalu menjadi idola di manapun Pak Ganjar berada";0;0;0;0;in;1705413099413737472;1723685328501035327;hadiher210;https://twitter.com/hadiher210/status/1723732521316433938
Sun Nov 12 16:00:24 +0000 2023;1723732486612513050;"@PartaiSocmed tapi ganjar gak lolos putaran dua pun PDIP nanti mepet ke Prabowo soalnya ada jokowi";0;0;0;0;in;1662829349404549122;1723706043795153035;Axcel_rasi;https://twitter.com/Axcel_rasi/status/1723732486612513050
Sun Nov 12 16:00:11 +0000 2023;1723732431956775343;"Berkat Nelayan Balad Ganjar, Pelaut di Pangandaran Dapat Rasakan Panen Ikan Meski Cuaca Ekstrem https://t.co/HhPliolk8K";0;0;0;0;in;584835300;1723732431956775343;GesuriID;https://twitter.com/GesuriID/status/1723732431956775343
Sun Nov 12 16:00:11 +0000 2023;1723732428634927153;"Milenial dan Emak-emak Siap Menangkan Pasangan Ganjar-Mahfud https://t.co/8lFgoEtGx1";0;0;0;0;in;584835300;1723732428634927153;GesuriID;https://twitter.com/GesuriID/status/1723732428634927153
Sun Nov 12 16:00:09 +0000 2023;1723732420166660369;"PDI Perjuangan Sangihe Siap Menangkan Ganjar-Mahfud, Makagansa Targetkan 80 Persen https://t.co/I4kd1q5MsO";0;0;0;0;in;584835300;1723732420166660369;GesuriID;https://twitter.com/GesuriID/status/1723732420166660369
Sun Nov 12 16:00:06 +0000 2023;1723732407612748177;"@gus_dibyo Ini bukti bahwa rakyat indonesia tau pemimpin yg paling bnar dan paling tulus untuk rakyat adalah pak ganjar pranowo.";0;0;0;0;in;1705531266249191424;1723685328501035327;binojauhar94346;https://twitter.com/binojauhar94346/status/1723732407612748177
Sun Nov 12 15:59:36 +0000 2023;1723732283926966753;"@FeniksFireBird @Kanjeng2022 @PDI_Perjuangan Gaspol...., ProGaMa, Pro Ganjar Mahfud dr Sabang sampe Merauke utk NKRI yg lbh baik lg n lbh maju bahkan melampaui negara super power!!!!! 🤟🤟🤟💖💖💖🇮🇩🇮🇩🇮🇩 https://t.co/2cGMg3mnp9";0;0;0;1;in;2471191422;1723711998960246806;DjohanLianto;https://twitter.com/DjohanLianto/status/1723732283926966753
Sun Nov 12 15:59:31 +0000 2023;1723732262016237568;"@ganjarpranowo Seneng deh ngelihat keramahan pak Ganjar";0;0;0;0;in;1599075096831795200;1723557957701636480;c_rachelursula;https://twitter.com/c_rachelursula/status/1723732262016237568
Sun Nov 12 15:59:21 +0000 2023;1723732218928128238;"@Melihat_Indo Semoga tindakan semena mena ini cukup sampai dipencopotan baliho saja, jangan gentar pak Ganjar";0;0;0;0;in;1588335427941195777;1723625937059938490;badlibrass;https://twitter.com/badlibrass/status/1723732218928128238
Sun Nov 12 15:59:18 +0000 2023;1723732210019438976;"@gus_dibyo Tak gentar melawan mereka dengan pasangan ganjar mahfud yg solid!";0;0;0;0;in;1705532251755446272;1723685328501035327;Reynolds1565662;https://twitter.com/Reynolds1565662/status/1723732210019438976
Sun Nov 12 15:59:17 +0000 2023;1723732203907993887;"@yusuf_dumdum All in ganjar mahfud";0;0;0;0;in;1674927900863365120;1723622414234554631;fsyaa_30;https://twitter.com/fsyaa_30/status/1723732203907993887
Sun Nov 12 15:59:16 +0000 2023;1723732201400148445;"JELANG TAHUN 2024 Ganjar Pranowo Imbau Masyarakat Sipil Turut Awasi Pemilu Jurdil dan Bebas Intervensi  Gibran Cawapres Cacat Hukum PDIP, Fatwa MUI, FIFA, Cek WA, BPJS, Jepang, Manchester city, Selamat Hari Ayah, Sate, Pecco, BUMN, Andin  https://t.co/IWxmfC4GO8 https://t.co/guD5ppcwoq";0;0;1;4;in;1244292531090624512;1723732201400148445;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1723732201400148445
Sun Nov 12 15:59:16 +0000 2023;1723732200875852190;"@gus_dibyo Gak ada yang sejalan kayak Pak Ganjar dan Pak Mahfud. Mereka yang bener-bener tegak lurus konstitusi dan beneran ngerjain buat rakyatnya.";0;0;0;0;in;1395428907931693057;1723589486473617857;420rupiah;https://twitter.com/420rupiah/status/1723732200875852190
